0.9573054977373596 0 1 0.7581737446840441
-0.29753672706291834 1 1 0.8577990541312441
-0.33947678555099703 0 1 0.872491702215161
1.3239932460959007 1 1 0.5970254703314857
1.5264203677371935 0 1 0.5261704772468373
-1.305716546038614 0 1 0.7377592723063163
-0.7601313358657027 1 1 0.6535390400968312
1.5264203677371935 0 1 0.7084646649828553
-0.9161168317825394 0 1 0.5314190428144003
-0.7601313358657027 1 1 0.5653921665706667
1.5264203677371935 0 1 0.46988323998090026
-1.305716546038614 0 1 0.3637114875455866
2.0663483400556295 1 1 0.5311982564720995
